product_id,product_name,subcategory_code,brand,unit_cost,list_price,weight_kg,status
PROD001355,HomeFurniture Write 714,FURN,HomeFurniture,-148.45,-293.82,9.52,Active
PROD001356,ProComputers Bar 985,COMP,ProComputers,455.02,1067.25,11.94,Active
PROD001357,Generic Danie 561,MOVI,Generic,121.94,360.38,0.42,Discontinued
PROD001358,Generic Ciemny 721,WOME,Generic,280.54,605.58,9.75,Active
PROD001359,Generic Mięsień 473,ACCE,Generic,106.47,230.17,10.53,Active
PROD001360,Generic Wschód 770,BOOK,Generic,436.69,951.56,2.35,Active
PROD001361,Generic Consider 368,MUSI,Generic,135.65,364.76,1.38,Discontinued
PROD001362,Generic Drzewo 285,MOVI,Generic,172.78,324.22,9.72,Discontinued
PROD001363,HomeFurniture Accept 245,FURN,HomeFurniture,115.02,219.83,8.94,Discontinued
PROD001364,SoundWave Nation 661,AUDI,SoundWave,379.2,1042.39,6.71,Discontinued
PROD001365,Generic Uwaga 229,MUSI,Generic,366.58,997.45,12.82,Active
PROD001366,SmartDevice Door 703,PHON,,11.09,21.4,4.68,Active
PROD001367,Generic Student 133,SHOE,Generic,164.65,387.08,5.62,Active
PROD001368,Generic Program 228,MENS,Generic,430.57,1123.39,2.15,Discontinued
PROD001369,CookPro Częściowo 156,KITC,CookPro,388.51,1027.42,7.5,Active
PROD001370,Generic Potrawa 421,SHOE,Generic,466.69,1274.87,11.45,Active
PROD001371,ComfortLiving Życie 847,FURN,ComfortLiving,353.44,845.29,10.55,Active
PROD001372,Generic Research 616,WOME,Generic,327.56,762.57,19.69,Discontinued
PROD001373,Generic Always 148,FITN,Generic,296.05,652.29,11.66,Active
PROD001374,HomeKitchen Part 965,KITC,HomeKitchen,195.49,301.22,13.18,Discontinued
PROD001375,Generic Manage 443,BOOK,Generic,488.16,1311.41,13.75,Active
PROD001376,Generic Investment 554,SHOE,Generic,353.61,848.98,18.91,Active
PROD001377,TechCorp Past 117,COMP,TechCorp,464.89,1124.21,13.83,Active
PROD001378,Generic Wiosna 559,SHOE,Generic,260.81,526.43,6.72,Discontinued
PROD001379,BeatMaster Pusty 535,AUDI,BeatMaster,252.44,404.29,6.46,Discontinued
PROD001380,Generic Włożyć 384,CAMP,Generic,401.77,792.93,14.36,Active
PROD001381,Generic Child 786,MUSI,Generic,21.98,49.65,0.24,Active
PROD001382,Generic Przykład 807,WOME,Generic,277.56,417.26,14.86,Active
PROD001383,Generic Sort 547,CYCL,Generic,263.18,738.39,0.76,Active
PROD001384,EliteTech Budget 184,COMP,EliteTech,399.76,1110.57,12.16,Discontinued
PROD001385,AudioPro Przedstawiać 647,AUDI,AudioPro,57.84,120.43,11.1,Active
PROD001386,FurniPro Barwa 985,FURN,FurniPro,472.45,1372.61,9.05,Active
PROD001387,Generic Sok 214,MUSI,Generic,147.95,435.06,6.27,Active
PROD001388,ConsoleKing Drive 347,GAME,ConsoleKing,6.25,17.68,11.37,Active
PROD001389,Generic Ocean 643,BOOK,Generic,111.8,236.12,13.7,Active
PROD001390,Generic Wymagać 533,FITN,Generic,224.31,403.41,8.57,Discontinued
PROD001391,CallPro Condition 586,PHON,CallPro,242.97,727.34,11.33,Active
PROD001392,ChefTools Figure 397,KITC,ChefTools,54.74,82.36,9.68,Discontinued
PROD001393,Generic American 400,SHOE,Generic,24.35,48.51,0.61,Active
PROD001394,Generic Each 641,WOME,Generic,226.54,411.59,10.13,Discontinued
PROD001395,Generic Substancja 147,CYCL,Generic,265.57,459.27,0.43,Active
PROD001396,Generic Growth 908,SHOE,Generic,236.12,690.64,11.64,Active
PROD001397,,ACCE,Generic,337.2,722.34,6.93,Active
PROD001398,Generic Us 191,ACCE,Generic,119.32,229.91,8.86,Active
PROD001399,PhoneMaster Tax 142,PHON,PhoneMaster,436.48,858.92,0.77,Active
PROD001400,Generic Through 233,MOVI,Generic,314.97,483.37,18.54,Active
PROD001401,Generic Ogon 440,MENS,Generic,221.36,447.68,18.41,Active
PROD001402,Generic Czekać 675,ACCE,Generic,112.68,218.52,17.43,Active
PROD001403,Generic Odkryć 596,WOME,Generic,24.0,62.26,7.05,Active
PROD001404,Generic Kwiecień 366,MENS,Generic,139.71,342.86,8.09,Discontinued
PROD001405,PhoneMaster Story 847,PHON,PhoneMaster,22.26,45.31,5.54,Active
PROD001406,Generic Wpaść 607,MUSI,Generic,317.82,878.22,6.1,Active
PROD001407,Generic With 856,ACCE,Generic,221.58,520.04,4.29,Discontinued
PROD001408,TechCorp 0 507,COMP,TechCorp,484.97,1425.26,4.54,Active
PROD001408,Generic Wiedzieć 488,MUSI,Generic,303.36,764.18,1.19,Active
PROD001410,Generic Forma 518,WOME,Generic,195.6,338.43,4.71,Discontinued
PROD001411,Generic Smak 531™ <NEW> [2024],SHOE,Generic,58.46,126.39,3.53,Discontinued
PROD001412,Generic W Ciągu 610,MOVI,Generic,396.93,975.78,9.82,Active
PROD001413,Generic Science 746,MUSI,Generic,284.21,641.86,2.48,Discontinued
PROD001414,KitchenMaster Through 876,KITC,KitchenMaster,171.74,385.39,0.83,Discontinued
PROD001415,Generic Eye 371,ACCE,Generic,417.97,1109.71,1.84,Discontinued
PROD001416,SmartDevice Lub 368,PHON,SmartDevice,384.2,789.52,5.3,Discontinued
PROD001417,Generic Old 713,BOOK,Generic,451.95,958.65,14.6,Active
PROD001418,SoundWave Owner 955,AUDI,SoundWave,113.5,294.58,11.2,Discontinued
PROD001419,Generic Debate 948,BOOK,Generic,217.14,332.52,16.23,Active
PROD001420,Generic Analiza 708,CAMP,Generic,199.13,395.85,6.32,Active
PROD001421,Generic Walczyć 102,CYCL,Generic,-353.99,-788.96,8.79,Active
PROD001422,Generic Certainly 915,GARD,Generic,89.33,226.96,7.11,Active
PROD001423,Generic Material 449,WOME,Generic,195.77,457.22,16.36,Active
PROD001424,Generic Prosty 312,CAME,Generic,269.01,782.36,6.96,Active
PROD001425,Generic Środa 379,MOVI,Generic,465.22,1305.45,15.48,Active
PROD001426,Generic Uzyskać 476,WOME,Generic,203.97,471.53,10.26,Active
PROD001427,Generic Gas 813,BOOK,Generic,11.56,20.05,3.11,Active
PROD001428,Generic Occur 808,MENS,,333.66,829.1,10.64,Active
PROD001429,CookPro Eat 516,,CookPro,237.58,517.2,17.58,Active
PROD001430,,CAMP,Generic,149.25,421.35,11.65,Active
PROD001431,Generic ? 755,ACCE,Generic,354.66,932.35,19.52,Active
PROD001432,Generic W Formie 306,DECO,Generic,211.46,427.12,3.22,Discontinued
PROD001433,Generic Chronić 616,ACCE,Generic,134.01,364.84,18.21,Active
PROD001434,Generic Project 549,ACCE,Generic,324.85,589.23,0.73,Active
PROD001434,PlayTech Przynosić 995,GAME,PlayTech,58.12,126.43,4.94,Active
,Generic Mouth 293,DECO,Generic,103.85,257.68,2.2,Active
PROD001437,Generic Łagodny 261,MUSI,Generic,128.52,218.84,17.39,Active
PROD001438,ChefTools Arm 298,KITC,ChefTools,40.62,82.48,11.31,Active
PROD001439,GamerPro Stan 596,GAME,GamerPro,126.8,344.09,11.64,Active
PROD001440,Generic Wiara 112™ <NEW> [2024],ACCE,Generic,252.55,699.32,7.13,Active
PROD001441,MobileTech Podstawowy 520,PHON,MobileTech,456.86,1132.8,6.29,Active
PROD001442,Generic Mieszkanie 248,MUSI,Generic,466.88,1372.07,12.8,Active
PROD001443,Generic Child 756,CAME,Generic,54.15,145.56,6.81,Active
PROD001444,Generic Accept 161,CAME,Generic,267.04,413.84,17.34,Active
PROD001445,Generic Brązowy 767,MOVI,Generic,13.74,23.41,0.84,Active
PROD001446,Generic Otwarty 288,CYCL,Generic,434.29,926.77,8.43,Discontinued
PROD001447,Generic Kultura 528,MUSI,Generic,278.41,736.17,2.36,Active
PROD001448,,KITC,HomeKitchen,31.69,80.14,18.48,Discontinued
PROD001449,Generic Maintain 299,MOVI,Generic,311.46,748.8,0.62,Active
PROD001450,Generic Human 507,ACCE,Generic,-399.07,-887.36,9.9,Active
PROD001451,Generic Dokonać 738,WOME,Generic,264.1,607.8,1.36,Active
PROD001452,KitchenMaster Responsibility 438,,KitchenMaster,469.95,812.55,2.79,Active
PROD001453,StyleHome Different 362,FURN,StyleHome,23.4,45.51,11.06,Active
PROD001454,Generic Officer 889,MENS,Generic,442.25,856.84,10.17,Active
PROD001455,Generic Strach 714,MENS,Generic,137.79,319.55,9.56,Active
PROD001456,Generic Robotnik 854,MOVI,Generic,491.26,1292.15,8.06,Active
PROD001457,Generic Przynieść 589,BOOK,Generic,421.92,860.39,13.0,Active
PROD001458,Generic Yourself 652,WOME,Generic,248.95,387.87,14.98,Discontinued
PROD001459,Generic Cześć 849,MOVI,Generic,98.2,212.67,1.99,Active
PROD001460,ChefTools Decide 701,KITC,ChefTools,354.77,533.41,4.27,Active
PROD001461,,SHOE,Generic,213.16,325.62,6.32,Active
PROD001462,Generic Person 434,,Generic,96.87,268.7,19.73,Discontinued
PROD001463,Generic Sprawiać 803,ACCE,Generic,285.69,461.64,14.89,Discontinued
PROD001464,,ACCE,Generic,468.75,865.62,5.93,Discontinued
PROD001465,Generic North 207,CAME,Generic,8.86,19.61,2.51,Discontinued
PROD001466,Generic Robota 576,MENS,Generic,461.01,864.43,15.27,Active
PROD001467,Generic I 129,MOVI,Generic,279.27,669.42,0.21,Active
PROD001468,Generic Wszelki 889,WOME,Generic,223.28,605.73,3.23,Active
PROD001469,ChefTools Analysis 712,KITC,ChefTools,187.69,414.38,4.85,Discontinued
PROD001470,PlayTech Throughout 767™ <NEW> [2024],GAME,PlayTech,472.89,815.79,9.63,Active
PROD001471,Generic Remember 434,,Generic,372.53,570.92,19.34,Active
PROD001472,Generic Opieka 554,CAMP,Generic,147.34,367.83,7.41,Active
PROD001472,Generic Provide 254,WOME,Generic,68.61,153.96,3.35,Discontinued
PROD001474,Generic Perform 635,WOME,Generic,314.1,899.95,8.08,Active
PROD001475,KitchenMaster Might 588,KITC,KitchenMaster,485.55,959.38,1.96,Active
PROD001476,Generic Blady 260,GARD,Generic,149.92,406.13,19.88,Active
PROD001477,Generic Krótki 322,FITN,Generic,41.81,104.91,8.93,Active
PROD001478,Generic Gas 194,CYCL,Generic,288.82,832.69,8.11,Discontinued
PROD001479,Generic R. 655,WOME,Generic,179.18,467.73,3.92,Active
,GameStation Box 604,GAME,GameStation,204.64,585.18,7.8,Discontinued
PROD001481,PhoneMaster Bajka 206,PHON,PhoneMaster,337.69,735.46,17.16,Active
PROD001482,Generic Morski 565,BOOK,Generic,85.35,248.05,9.46,Active
PROD001483,Generic Kontynent 112,FITN,Generic,20.17,47.49,5.89,Active
PROD001484,Generic Prasa 826,ACCE,Generic,-447.7,-965.48,1.59,Active
PROD001485,Generic Mr 377,GARD,Generic,382.34,672.46,16.74,Active
PROD001486,Generic Obecny 998,CYCL,Generic,149.36,312.71,2.98,Discontinued
PROD001487,Generic People 229,BOOK,Generic,118.27,326.95,17.9,Discontinued
PROD001488,Generic Trudność 915,CAME,Generic,44.22,127.39,8.07,Active
PROD001489,Generic Natura 742,SHOE,Generic,352.34,852.69,5.65,Active
PROD001490,Generic Especially 250,ACCE,Generic,36.99,97.3,8.55,Active
PROD001491,KitchenMaster Pretty 543,KITC,KitchenMaster,377.27,718.89,0.29,Active
PROD001492,,WOME,Generic,52.58,148.41,18.63,Discontinued
PROD001493,Generic Already 860,MENS,Generic,442.97,825.32,15.16,Active
PROD001494,Generic Rezultat 754,CYCL,,244.35,523.48,14.98,Active
PROD001495,Generic Szczęśliwy 114,MUSI,Generic,-140.77,-358.01,12.81,Active
PROD001496,Generic Film 343,CYCL,Generic,137.4,252.04,5.05,Discontinued
PROD001497,Generic Terytorium 196,CYCL,Generic,334.1,752.71,3.21,Active
PROD001498,KitchenMaster Health 781,KITC,KitchenMaster,405.28,1034.92,1.07,Active
PROD001499,Generic Ten 585,MOVI,Generic,14.18,40.67,10.41,Active
PROD001500,Generic Gdy 375,MUSI,Generic,323.91,844.31,3.47,Active
PROD001501,,SHOE,Generic,178.3,513.96,10.66,Active
PROD001502,Generic Góra 507,CAME,Generic,255.14,534.54,14.85,Active
PROD001503,StyleHome Ze 178,FURN,StyleHome,215.88,529.59,11.98,Active
PROD001504,CallPro Age 281,PHON,CallPro,371.14,842.19,10.26,Active
PROD001505,CallPro Szczęście 614,PHON,CallPro,400.53,654.28,3.09,Active
PROD001506,ConsoleKing Lekki 696,GAME,ConsoleKing,169.46,289.66,15.59,Active
PROD001507,Generic Papier 183,DECO,Generic,96.76,201.77,2.83,Discontinued
PROD001508,Generic Top 874,DECO,,446.5,752.32,14.02,Active
PROD001509,Generic 9 294,GARD,Generic,143.24,252.35,3.85,Discontinued
PROD001510,Generic Część 816,CYCL,Generic,247.59,465.86,13.56,Active
PROD001511,Generic Kolej 723,CAME,Generic,130.05,201.84,17.94,Active
PROD001512,Generic Czysty 167,SHOE,Generic,310.72,753.39,6.91,Active
PROD001513,Generic Czeski 779,WOME,Generic,479.83,1290.93,19.05,Active
PROD001514,EliteTech Wskazywać 467,COMP,EliteTech,346.1,902.9,9.94,Discontinued
PROD001515,HomeKitchen Prevent 402,KITC,HomeKitchen,337.35,598.19,9.26,Active
PROD001516,Generic Up 633,CAME,Generic,362.22,597.42,2.64,Active
PROD001517,ChefTools Składać Się 206,Kitc,ChefTools,55.48,157.13,4.23,Active
PROD001518,Generic Doświadczenie 292,,Generic,189.61,501.98,17.38,Active
PROD001519,Generic Uczyć 637,MOVI,Generic,416.98,1133.67,3.49,Active
PROD001520,Generic Szybko 333,Came,Generic,428.77,1226.08,15.08,Discontinued
PROD001521,Generic Ogień 886,CYCL,Generic,379.66,979.26,4.22,Active
PROD001522,PlayTech Powiat 591,GAME,PlayTech,10.91,24.99,11.28,Active
PROD001523,Generic Son 591,BOOK,Generic,310.9,524.13,8.54,Active
PROD001524,Generic Udział 243,MUSI,Generic,191.01,302.01,12.38,Active
PROD001525,Generic Level 169,DECO,Generic,189.33,461.38,18.52,Active
PROD001526,Generic Żona 831,MENS,Generic,301.29,704.62,10.85,Active
PROD001527,Generic Godzina 858,GARD,Generic,402.95,933.07,8.96,Active
PROD001528,Generic Marriage 505,MOVI,Generic,88.68,245.06,6.24,Active
PROD001529,Generic Lead 115,CYCL,Generic,163.83,302.91,6.51,Active
PROD001530,Generic Położyć 974,BOOK,Generic,106.21,201.34,13.38,Active
PROD001531,CompuBrand Do 678,COMP,CompuBrand,327.7,605.76,1.25,Active
PROD001532,Generic Chrześcijański 603,MUSI,Generic,243.22,720.64,19.23,Active
PROD001533,Generic Plant 575,SHOE,Generic,39.72,81.69,2.1,Active
PROD001534,CookPro Zbudować 861,KITC,CookPro,21.49,57.11,8.28,Discontinued
PROD001535,Generic Zajmować 760,CYCL,Generic,445.63,1135.09,15.33,Active
PROD001536,GameStation Matka 835,GAME,GameStation,218.22,357.87,19.79,Active
PROD001537,Generic Litwa 126,WOME,Generic,299.51,669.44,16.84,Active
PROD001538,MobileTech Option 599,PHON,MobileTech,248.98,402.29,0.27,Discontinued
PROD001539,Generic Równy 128,CYCL,Generic,210.01,570.41,17.59,Active
PROD001540,Generic Wszystek 629,MENS,Generic,69.15,153.18,7.88,Active
PROD001541,Generic Ci 230,CAMP,Generic,152.78,357.25,4.95,Discontinued
PROD001542,Generic But 886,WOME,Generic,215.18,428.79,11.55,Active
PROD001543,Generic Involve 493,WOME,Generic,404.5,1177.13,2.67,Active
PROD001544,HomeFurniture Great 736,FURN,HomeFurniture,176.06,409.0,16.96,Active
PROD001545,Generic Dusza 650,WOME,Generic,53.86,129.63,10.84,Discontinued
PROD001546,Generic Pływać 429,GARD,Generic,220.54,645.56,19.98,Discontinued
PROD001547,Generic Wojsko 944,MUSI,Generic,365.93,693.55,0.77,Active
PROD001548,SmartDevice Modlitwa 186,PHON,SmartDevice,487.0,1403.45,8.45,Active
PROD001549,Generic Swój 677,GARD,Generic,394.6,620.61,12.96,Discontinued
PROD001550,KitchenMaster Similar 124,KITC,KitchenMaster,40.42,114.24,6.13,Active
PROD001551,Generic Dobrze 496,MUSI,Generic,-316.89,-484.42,15.69,Active
PROD001552,Generic Hand 416,FITN,Generic,261.98,395.15,0.37,Active
PROD001553,PhoneMaster Jakość 399,PHON,PhoneMaster,358.04,673.94,5.11,Active
PROD001554,Generic Wisieć 402,BOOK,Generic,367.24,845.84,7.09,Discontinued
PROD001555,EliteTech Założyć 664,COMP,EliteTech,292.58,501.18,7.99,Active
PROD001556,Generic Zgodny 161,CAMP,,46.16,82.56,12.09,Active
PROD001557,SoundWave Special 274,AUDI,SoundWave,335.46,556.91,7.12,Discontinued
PROD001558,Generic Project 670,SHOE,Generic,339.14,695.98,12.07,Active
PROD001559,GamerPro Get 122,GAME,GamerPro,222.4,613.22,15.54,Active
PROD001560,Generic Teacher 592,FITN,Generic,474.96,1057.4,17.57,Discontinued
PROD001561,GameStation Zupa 807,GAME,GameStation,481.4,887.24,14.04,Active
PROD001562,,CAMP,Generic,33.67,68.8,8.32,Discontinued
PROD001563,Generic Able 488,MENS,Generic,298.89,575.15,5.1,Active
PROD001564,Generic Późno 289,MUSI,Generic,256.7,682.56,17.14,Active
PROD001565,Generic Bułgarski 378,CAMP,Generic,471.15,1189.31,15.37,Active
PROD001566,FurniPro Unia Europejska 866,FURN,FurniPro,359.93,1068.52,14.38,Active
PROD001567,Generic Dział 120,MENS,Generic,445.09,1051.15,7.75,Active
PROD001568,Generic Agreement 514,MUSI,Generic,121.14,358.06,12.92,Active
PROD001569,Generic Population 673,BOOK,Generic,14.05,41.26,9.62,Active
PROD001570,Generic Śniadanie 922,CYCL,Generic,131.05,309.05,9.11,Active
PROD001571,ChefTools Tradycyjny 977,KITC,,78.27,130.5,2.54,Active
PROD001572,Generic Authority 413™ <NEW> [2024],MUSI,Generic,223.56,605.87,13.91,Discontinued
PROD001573,PhoneMaster Arrive 702,PHON,PhoneMaster,64.64,115.36,3.36,Active
PROD001574,Generic Działać 690,CAME,Generic,330.62,799.05,9.02,Active
PROD001575,Generic Most 643,CYCL,Generic,397.81,847.61,6.44,Discontinued
PROD001576,Generic Oczekiwać 851,SHOE,,394.19,1062.25,1.02,Discontinued
PROD001577,Generic For 588,GARD,Generic,483.16,1389.11,5.51,Active
PROD001578,Generic – 156,CAMP,Generic,71.71,146.85,13.97,Active
PROD001579,Generic Okrągły 732,MENS,Generic,144.68,355.89,9.22,Active
PROD001580,Generic Let 745,SHOE,Generic,112.15,211.68,18.68,Active
PROD001581,Generic Palić 850,SHOE,Generic,171.73,429.95,7.87,Discontinued
PROD001582,Generic Postawić 347,FITN,Generic,414.9,1051.68,0.16,Active
PROD001583,Generic Item 678,WOME,Generic,449.76,1316.91,13.75,Active
PROD001584,Generic Moment 640,CYCL,,314.39,799.58,7.84,Active
PROD001585,Generic Need 161,BOOK,Generic,473.64,1104.99,16.85,Active
PROD001586,Generic Restauracja 123,FITN,Generic,121.2,349.99,15.78,Active
PROD001587,Generic Gniazdo 797,CAMP,Generic,-438.19,-830.94,4.01,Active
PROD001588,CallPro Delikatny 717,PHON,CallPro,416.37,1125.43,7.16,Discontinued
PROD001589,Generic Include 242,CAMP,Generic,142.71,236.79,11.33,Active
,ConsoleKing Appear 297,GAME,ConsoleKing,472.7,1012.76,17.11,Active
PROD001591,StyleHome Support 721,FURN,StyleHome,92.09,143.12,12.17,Discontinued
PROD001592,Generic Contain 591,CYCL,Generic,314.32,538.39,9.62,Active
,Generic Rule 301,BOOK,Generic,111.8,310.24,2.91,Active
PROD001594,Generic Powstać 337,CYCL,Generic,93.04,277.34,15.18,Active
PROD001595,Generic Career 665,MENS,Generic,6.87,17.48,18.16,Active
PROD001596,PlayTech Mouth 686,GAME,PlayTech,424.29,904.07,0.88,Active
PROD001597,PlayTech Wtorek 666,GAME,PlayTech,-233.76,-560.87,8.75,Active
PROD001598,Generic Ten Sam 184,SHOE,Generic,328.49,506.28,16.55,Active
PROD001599,SmartDevice Głównie 717,PHON,SmartDevice,476.27,1417.28,12.96,Discontinued
PROD001600,Generic Stan 946,DECO,Generic,98.5,247.58,7.21,Discontinued
PROD001601,Generic Onto 642,MENS,Generic,252.95,525.47,14.42,Discontinued
PROD001602,Generic Fast 154,MUSI,Generic,368.88,558.7,17.5,Active
PROD001603,Generic Effort 564,CAME,Generic,289.85,788.69,3.25,Discontinued
PROD001604,Generic Determine 302,WOME,Generic,-83.18,-180.11,17.25,Active
PROD001605,Generic Własność 807,MENS,Generic,235.6,492.84,15.27,Discontinued
PROD001606,ChefTools Walka 981,KITC,ChefTools,299.28,808.66,8.9,Discontinued
PROD001607,Generic Prowadzić 609,CYCL,Generic,395.28,820.33,1.13,Active
PROD001607,Generic Czwartek 711,ACCE,Generic,191.69,465.93,3.73,Discontinued
PROD001609,GamerPro Argue 597,GAME,GamerPro,114.1,285.09,2.9,Active
PROD001610,Generic Pick 821,GARD,Generic,448.43,982.19,11.38,Active
PROD001611,Generic Coach 905™ <NEW> [2024],GARD,Generic,345.8,755.43,7.35,Active
PROD001612,GamerPro Expect 735,GAME,GamerPro,200.85,542.4,0.7,Active
PROD001613,Generic Pattern 164,SHOE,Generic,332.55,513.96,14.41,Active
PROD001614,Generic Użytkownik 553,SHOE,Generic,422.46,1238.48,16.27,Active
PROD001615,PhoneMaster Return 780,PHON,PhoneMaster,348.06,665.79,1.94,Active
PROD001616,Generic Jako 128,SHOE,Generic,401.95,1205.2,3.78,Active
,Generic Small 564,CAMP,Generic,110.47,303.87,1.76,Discontinued
PROD001618,TechCorp Zwolennik 776,COMP,TechCorp,441.16,853.26,8.33,Active
,Generic Procent 985,MUSI,Generic,83.85,217.08,19.66,Active
PROD001620,Generic Norma 442,DECO,Generic,138.61,351.89,18.54,Discontinued
PROD001621,Generic Długi 377,WOME,Generic,-128.53,-297.38,16.59,Active
PROD001622,,MUSI,Generic,21.11,41.25,17.89,Active
PROD001623,SoundWave Zamiast 685,AUDI,SoundWave,472.15,1141.13,1.26,Discontinued
PROD001624,Generic Kosztować 714,CYCL,Generic,391.33,1055.91,15.95,Active
PROD001625,Generic Chcieć 721,CYCL,Generic,221.33,348.49,5.21,Active
PROD001626,Generic Must 253,WOME,Generic,161.83,327.69,3.47,Active
PROD001627,Generic After 496,GARD,Generic,297.38,563.59,15.16,Discontinued
PROD001628,Generic We 973,CYCL,Generic,132.64,220.03,10.02,Active
PROD001629,GamerPro Where 675,GAME,GamerPro,281.25,754.62,1.2,Discontinued
PROD001630,TechCorp Przyprawa 681,COMP,TechCorp,252.11,675.28,7.15,Active
PROD001631,Generic Third 511,MUSI,Generic,248.49,577.14,17.76,Active
PROD001632,Generic Court 406,MENS,Generic,453.54,870.11,12.52,Active
PROD001633,Generic Zatoka 605,CAME,Generic,396.53,605.97,14.03,Active
PROD001634,BeatMaster Całkiem 938,AUDI,BeatMaster,66.31,143.06,19.59,Discontinued
PROD001635,Generic Pragnienie 998,FITN,Generic,310.62,929.04,5.94,Active
PROD001636,Generic Then 401,FITN,Generic,79.18,226.44,8.96,Active
PROD001637,Generic Ryzyko 549,MUSI,Generic,328.42,514.35,18.04,Active
PROD001638,Generic Travel 257,SHOE,Generic,337.49,620.46,7.89,Discontinued
PROD001639,SmartDevice Zapach 357,PHON,SmartDevice,65.14,142.56,6.52,Active
PROD001639,Generic Wear 114,CYCL,Generic,44.76,122.98,15.18,Discontinued
PROD001641,Generic Describe 105,,Generic,450.07,1291.2,10.19,Active
PROD001642,Generic Ze 547,SHOE,Generic,55.81,136.05,9.7,Discontinued
PROD001643,Generic Course 234,,Generic,345.59,831.55,11.11,Active
PROD001644,Generic Możliwość 365,MOVI,Generic,106.62,311.97,2.3,Active
PROD001645,StyleHome Tend 737,FURN,,245.21,449.49,18.24,Discontinued
PROD001646,PhoneMaster 3 274,PHON,PhoneMaster,345.05,540.83,16.18,Active
PROD001647,Generic Indeed 192,ACCE,Generic,92.3,245.64,15.13,Active
PROD001648,MobileTech Sam 524,PHON,MobileTech,52.54,79.96,3.06,Active
PROD001649,PhoneMaster Cichy 970,PHON,PhoneMaster,204.7,506.3,14.73,Active
PROD001650,HomeKitchen During 163,KITC,HomeKitchen,117.11,240.95,12.42,Active
PROD001651,GamerPro Present 226,GAME,GamerPro,198.76,566.17,8.77,Active
PROD001652,Generic Pomarańcza 996,MOVI,Generic,403.57,815.55,18.48,Discontinued
PROD001653,Generic Spokój 235,ACCE,Generic,391.37,729.98,10.32,Discontinued
PROD001653,Generic Ramię 733,CAME,Generic,78.35,155.86,1.02,Active
PROD001655,ProComputers Malować 729,COMP,ProComputers,137.77,333.24,16.41,Discontinued
PROD001656,Generic Siedziba 199,MUSI,Generic,409.53,943.44,12.76,Active
PROD001657,GameStation West 152,GAME,GameStation,321.66,693.35,10.84,Active
PROD001658,CookPro Chrześcijański 127,KITC,CookPro,379.45,726.64,4.58,Active
PROD001659,Generic Kawałek 825,FITN,Generic,269.17,684.89,17.76,Discontinued
PROD001660,Generic Przyjąć 581,MOVI,Generic,189.62,511.06,5.72,Active
PROD001661,SmartDevice Wrong 865,PHON,SmartDevice,279.45,520.86,9.45,Active
PROD001662,,BOOK,Generic,425.14,909.03,19.96,Active
PROD001662,SmartDevice Various 745,PHON,SmartDevice,398.56,1134.17,18.32,Active
PROD001664,Generic Collection 655,CYCL,Generic,256.43,384.74,3.68,Active
PROD001665,Generic Wrażenie 622,ACCE,Generic,86.48,171.94,8.94,Active
PROD001666,CookPro Szyja 113,KITC,CookPro,188.37,322.12,1.55,Active
PROD001667,PhoneMaster They 293,PHON,PhoneMaster,168.09,315.9,1.93,Active
PROD001668,Generic Both 788,BOOK,Generic,381.58,1015.77,14.42,Active
PROD001669,GamerPro Affect 189,GAME,GamerPro,-258.88,-527.67,2.13,Active
PROD001669,ProComputers Wieś 364,COMP,ProComputers,317.82,496.62,1.45,Active
PROD001671,Generic Movie 921,DECO,Generic,386.99,854.95,15.71,Active
PROD001672,Generic Starać Się 558,MOVI,Generic,116.93,257.04,0.94,Active
PROD001673,Generic Owoc 971,SHOE,Generic,105.81,166.4,7.4,Active
PROD001674,CallPro Peace 182,phon,CallPro,78.61,215.72,4.18,Active
PROD001675,AudioPro Result 760,AUDI,AudioPro,159.9,476.93,11.39,Active
PROD001676,Generic Ludzie 990,ACCE,Generic,98.9,192.48,7.06,Discontinued
PROD001677,BeatMaster True 856,AUDI,BeatMaster,484.52,1230.43,7.52,Active
PROD001678,GamerPro Strój 132,GAME,GamerPro,378.3,898.65,18.33,Active
PROD001679,KitchenMaster Have 646,KITC,KitchenMaster,226.63,527.12,17.56,Discontinued
PROD001680,KitchenMaster Majuskuła 231,KITC,KitchenMaster,103.25,198.42,4.89,Active
PROD001681,Generic Wrong 206,BOOK,Generic,332.4,691.35,6.56,Active
PROD001682,Generic Radio 116,CAME,Generic,132.96,204.28,4.98,Active
PROD001683,Generic Environmental 539,FITN,Generic,259.97,572.18,13.08,Discontinued
PROD001684,FurniPro Przyjaciel 422,FURN,FurniPro,240.93,544.35,19.05,Discontinued
PROD001685,Generic Base 465,BOOK,Generic,106.55,318.94,10.65,Active
PROD001686,Generic Heart 306,BOOK,Generic,99.0,275.39,0.69,Discontinued
PROD001687,Generic Większy 401,MOVI,Generic,234.75,369.86,7.3,Discontinued
PROD001688,Generic Ground 206,ACCE,Generic,6.57,14.85,16.81,Discontinued
PROD001689,Generic Fish 617,BOOK,Generic,326.21,522.6,10.93,Discontinued
PROD001690,TechCorp Before 487,COMP,TechCorp,388.64,1106.88,17.52,Active
PROD001691,Generic Siebie 419,MOVI,Generic,-364.82,-636.66,7.61,Active
PROD001692,ProComputers Mrs 659,COMP,ProComputers,389.24,979.49,3.22,Active
PROD001693,Generic When 108,CAMP,Generic,112.39,175.55,10.67,Active
